model_family,model_id,source_job_id,route_family,block_id,shard_index,arm,source_condition,accept,accept_ignoring_quality,decoded_bits,expected_bits,bits_match_condition,checksum_valid,complete_pairs,required_pairs,wrong_key_accept,wrong_payload_accept,trace_binding_valid,forbidden_public_surface_count,duplicate_response_hash_count,substrate_interpretation
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_55_block_00,55,wrong_payload,protected,False,False,10100101,01011010,False,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_56_block_00,56,protected,protected,True,True,10100101,10100101,True,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_56_block_00,56,raw,raw,False,False,01-000-1,10100101,False,False,6,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_56_block_00,56,task_only,task_only,False,False,--------,10100101,False,False,0,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_56_block_00,56,wrong_key,protected,False,False,10100101,01110011,False,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_56_block_00,56,wrong_payload,protected,False,False,10100101,01011010,False,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_57_block_00,57,protected,protected,True,True,10100101,10100101,True,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_57_block_00,57,raw,raw,False,False,01100011,10100101,False,False,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_57_block_00,57,task_only,task_only,False,False,--------,10100101,False,False,0,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_57_block_00,57,wrong_key,protected,False,False,10100101,01110011,False,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_57_block_00,57,wrong_payload,protected,False,False,10100101,01011010,False,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_58_block_00,58,protected,protected,True,True,10100101,10100101,True,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_58_block_00,58,raw,raw,False,False,0100-0-1,10100101,False,False,6,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_58_block_00,58,task_only,task_only,False,False,--------,10100101,False,False,0,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_58_block_00,58,wrong_key,protected,False,False,10100101,01110011,False,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_58_block_00,58,wrong_payload,protected,False,False,10100101,01011010,False,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_59_block_00,59,protected,protected,True,True,10100101,10100101,True,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_59_block_00,59,raw,raw,False,False,01-000-1,10100101,False,False,6,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_59_block_00,59,task_only,task_only,False,False,--------,10100101,False,False,0,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_59_block_00,59,wrong_key,protected,False,False,10100101,01110011,False,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_59_block_00,59,wrong_payload,protected,False,False,10100101,01011010,False,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_60_block_00,60,protected,protected,True,True,10100101,10100101,True,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_60_block_00,60,raw,raw,False,False,01-0-011,10100101,False,False,6,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_60_block_00,60,task_only,task_only,False,False,--------,10100101,False,False,0,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_60_block_00,60,wrong_key,protected,False,False,10100101,01110011,False,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_60_block_00,60,wrong_payload,protected,False,False,10100101,01011010,False,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_61_block_00,61,protected,protected,True,True,10100101,10100101,True,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_61_block_00,61,raw,raw,False,False,01-0-0-1,10100101,False,False,5,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_61_block_00,61,task_only,task_only,False,False,--------,10100101,False,False,0,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_61_block_00,61,wrong_key,protected,False,False,10100101,01110011,False,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_61_block_00,61,wrong_payload,protected,False,False,10100101,01011010,False,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_62_block_00,62,protected,protected,True,True,10100101,10100101,True,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_62_block_00,62,raw,raw,False,False,01-0-0-1,10100101,False,False,5,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_62_block_00,62,task_only,task_only,False,False,--------,10100101,False,False,0,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_62_block_00,62,wrong_key,protected,False,False,10100101,01110011,False,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_62_block_00,62,wrong_payload,protected,False,False,10100101,01011010,False,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_63_block_00,63,protected,protected,True,True,10100101,10100101,True,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_63_block_00,63,raw,raw,False,False,01-000-1,10100101,False,False,6,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_63_block_00,63,task_only,task_only,False,False,--------,10100101,False,False,0,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_63_block_00,63,wrong_key,protected,False,False,10100101,01110011,False,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_63_block_00,63,wrong_payload,protected,False,False,10100101,01011010,False,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_64_block_00,64,protected,protected,True,True,10100101,10100101,True,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_64_block_00,64,raw,raw,False,False,01-000-1,10100101,False,False,6,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_64_block_00,64,task_only,task_only,False,False,--------,10100101,False,False,0,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_64_block_00,64,wrong_key,protected,False,False,10100101,01110011,False,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_64_block_00,64,wrong_payload,protected,False,False,10100101,01011010,False,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_65_block_00,65,protected,protected,True,True,10100101,10100101,True,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_65_block_00,65,raw,raw,False,False,01100011,10100101,False,False,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_65_block_00,65,task_only,task_only,False,False,--------,10100101,False,False,0,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_65_block_00,65,wrong_key,protected,False,False,10100101,01110011,False,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_65_block_00,65,wrong_payload,protected,False,False,10100101,01011010,False,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_66_block_00,66,protected,protected,True,True,10100101,10100101,True,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_66_block_00,66,raw,raw,False,False,01100011,10100101,False,False,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_66_block_00,66,task_only,task_only,False,False,--------,10100101,False,False,0,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_66_block_00,66,wrong_key,protected,False,False,10100101,01110011,False,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_66_block_00,66,wrong_payload,protected,False,False,10100101,01011010,False,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_67_block_00,67,protected,protected,True,True,10100101,10100101,True,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_67_block_00,67,raw,raw,False,False,01-00011,10100101,False,False,7,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_67_block_00,67,task_only,task_only,False,False,--------,10100101,False,False,0,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_67_block_00,67,wrong_key,protected,False,False,10100101,01110011,False,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_67_block_00,67,wrong_payload,protected,False,False,10100101,01011010,False,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_68_block_00,68,protected,protected,True,True,10100101,10100101,True,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_68_block_00,68,raw,raw,False,False,01-00011,10100101,False,False,7,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_68_block_00,68,task_only,task_only,False,False,--------,10100101,False,False,0,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_68_block_00,68,wrong_key,protected,False,False,10100101,01110011,False,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_68_block_00,68,wrong_payload,protected,False,False,10100101,01011010,False,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_69_block_00,69,protected,protected,True,True,10100101,10100101,True,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_69_block_00,69,raw,raw,False,False,01-0-001,10100101,False,False,6,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_69_block_00,69,task_only,task_only,False,False,--------,10100101,False,False,0,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_69_block_00,69,wrong_key,protected,False,False,10100101,01110011,False,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_69_block_00,69,wrong_payload,protected,False,False,10100101,01011010,False,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_70_block_00,70,protected,protected,True,True,10100101,10100101,True,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_70_block_00,70,raw,raw,False,False,01100011,10100101,False,False,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_70_block_00,70,task_only,task_only,False,False,--------,10100101,False,False,0,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_70_block_00,70,wrong_key,protected,False,False,10100101,01110011,False,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_70_block_00,70,wrong_payload,protected,False,False,10100101,01011010,False,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_71_block_00,71,protected,protected,True,True,10100101,10100101,True,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_71_block_00,71,raw,raw,False,False,01-00011,10100101,False,False,7,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_71_block_00,71,task_only,task_only,False,False,--------,10100101,False,False,0,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_71_block_00,71,wrong_key,protected,False,False,10100101,01110011,False,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_71_block_00,71,wrong_payload,protected,False,False,10100101,01011010,False,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_72_block_00,72,protected,protected,True,True,10100101,10100101,True,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_72_block_00,72,raw,raw,False,False,01100011,10100101,False,False,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_72_block_00,72,task_only,task_only,False,False,--------,10100101,False,False,0,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_72_block_00,72,wrong_key,protected,False,False,10100101,01110011,False,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_72_block_00,72,wrong_payload,protected,False,False,10100101,01011010,False,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_73_block_00,73,protected,protected,True,True,10100101,10100101,True,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_73_block_00,73,raw,raw,False,False,01-0-0-1,10100101,False,False,5,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_73_block_00,73,task_only,task_only,False,False,--------,10100101,False,False,0,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_73_block_00,73,wrong_key,protected,False,False,10100101,01110011,False,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_73_block_00,73,wrong_payload,protected,False,False,10100101,01011010,False,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_74_block_00,74,protected,protected,True,True,10100101,10100101,True,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_74_block_00,74,raw,raw,False,False,01100011,10100101,False,False,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_74_block_00,74,task_only,task_only,False,False,--------,10100101,False,False,0,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_74_block_00,74,wrong_key,protected,False,False,10100101,01110011,False,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_74_block_00,74,wrong_payload,protected,False,False,10100101,01011010,False,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_75_block_00,75,protected,protected,True,True,10100101,10100101,True,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_75_block_00,75,raw,raw,False,False,0110-011,10100101,False,False,7,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_75_block_00,75,task_only,task_only,False,False,--------,10100101,False,False,0,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_75_block_00,75,wrong_key,protected,False,False,10100101,01110011,False,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_75_block_00,75,wrong_payload,protected,False,False,10100101,01011010,False,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_76_block_00,76,protected,protected,True,True,10100101,10100101,True,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_76_block_00,76,raw,raw,False,False,01-00011,10100101,False,False,7,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_76_block_00,76,task_only,task_only,False,False,--------,10100101,False,False,0,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_76_block_00,76,wrong_key,protected,False,False,10100101,01110011,False,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_76_block_00,76,wrong_payload,protected,False,False,10100101,01011010,False,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_77_block_00,77,protected,protected,True,True,10100101,10100101,True,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_77_block_00,77,raw,raw,False,False,011000-1,10100101,False,False,7,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_77_block_00,77,task_only,task_only,False,False,--------,10100101,False,False,0,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_77_block_00,77,wrong_key,protected,False,False,10100101,01110011,False,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_77_block_00,77,wrong_payload,protected,False,False,10100101,01011010,False,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_78_block_00,78,protected,protected,True,True,10100101,10100101,True,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_78_block_00,78,raw,raw,False,False,01-0-0-1,10100101,False,False,5,8,False,False,True,0,0,trace_bound_first_divergence_controllability
