shard_index,source_shard_dir,block_id,arm,accept,complete_pairs,required_pairs,selected_coordinates_observed,selected_coordinates_total,min_pair_support,matched_surface_count,selected_surface_count,checksum_valid,bits_match_condition,forbidden_public_surface_count,format_scrub_mode
74,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_74,shard_74_block_74,wrong_key,False,0,8,0,16,0,0,0,False,False,2,all
74,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_74,shard_74_block_74,wrong_payload,False,0,8,0,16,0,0,0,False,False,2,all
74,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_74,shard_74_block_74,raw,False,0,8,0,16,0,0,0,False,False,2,all
74,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_74,shard_74_block_74,protected,False,0,8,0,16,0,0,0,False,False,2,none
74,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_74,shard_74_block_74,wrong_key,False,0,8,0,16,0,0,0,False,False,2,none
74,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_74,shard_74_block_74,wrong_payload,False,0,8,0,16,0,0,0,False,False,2,none
74,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_74,shard_74_block_74,raw,False,0,8,0,16,0,0,0,False,False,2,none
75,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_75,shard_75_block_75,protected,False,0,8,0,16,0,0,0,False,False,2,all
75,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_75,shard_75_block_75,wrong_key,False,0,8,0,16,0,0,0,False,False,2,all
75,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_75,shard_75_block_75,wrong_payload,False,0,8,0,16,0,0,0,False,False,2,all
75,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_75,shard_75_block_75,raw,False,0,8,0,16,0,0,0,False,False,3,all
75,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_75,shard_75_block_75,protected,False,0,8,0,16,0,0,0,False,False,2,none
75,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_75,shard_75_block_75,wrong_key,False,0,8,0,16,0,0,0,False,False,2,none
75,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_75,shard_75_block_75,wrong_payload,False,0,8,0,16,0,0,0,False,False,2,none
75,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_75,shard_75_block_75,raw,False,0,8,0,16,0,0,0,False,False,3,none
76,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_76,shard_76_block_76,protected,False,0,8,0,16,0,0,0,False,False,4,all
76,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_76,shard_76_block_76,wrong_key,False,0,8,0,16,0,0,0,False,False,4,all
76,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_76,shard_76_block_76,wrong_payload,False,0,8,0,16,0,0,0,False,False,4,all
76,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_76,shard_76_block_76,raw,False,0,8,0,16,0,0,0,False,False,6,all
76,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_76,shard_76_block_76,protected,False,0,8,0,16,0,0,0,False,False,4,none
76,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_76,shard_76_block_76,wrong_key,False,0,8,0,16,0,0,0,False,False,4,none
76,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_76,shard_76_block_76,wrong_payload,False,0,8,0,16,0,0,0,False,False,4,none
76,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_76,shard_76_block_76,raw,False,0,8,0,16,0,0,0,False,False,6,none
77,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_77,shard_77_block_77,protected,False,0,8,0,16,0,0,0,False,False,1,all
77,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_77,shard_77_block_77,wrong_key,False,0,8,0,16,0,0,0,False,False,1,all
77,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_77,shard_77_block_77,wrong_payload,False,0,8,0,16,0,0,0,False,False,1,all
77,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_77,shard_77_block_77,raw,False,0,8,0,16,0,0,0,False,False,2,all
77,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_77,shard_77_block_77,protected,False,0,8,0,16,0,0,0,False,False,1,none
77,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_77,shard_77_block_77,wrong_key,False,0,8,0,16,0,0,0,False,False,1,none
77,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_77,shard_77_block_77,wrong_payload,False,0,8,0,16,0,0,0,False,False,1,none
77,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_77,shard_77_block_77,raw,False,0,8,0,16,0,0,0,False,False,2,none
78,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_78,shard_78_block_78,protected,False,0,8,0,16,0,0,0,False,False,0,all
78,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_78,shard_78_block_78,wrong_key,False,0,8,0,16,0,0,0,False,False,0,all
78,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_78,shard_78_block_78,wrong_payload,False,0,8,0,16,0,0,0,False,False,0,all
78,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_78,shard_78_block_78,raw,False,0,8,0,16,0,0,0,False,False,1,all
78,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_78,shard_78_block_78,protected,False,0,8,0,16,0,0,0,False,False,0,none
78,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_78,shard_78_block_78,wrong_key,False,0,8,0,16,0,0,0,False,False,0,none
78,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_78,shard_78_block_78,wrong_payload,False,0,8,0,16,0,0,0,False,False,0,none
78,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_78,shard_78_block_78,raw,False,0,8,0,16,0,0,0,False,False,1,none
79,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_79,shard_79_block_79,protected,False,0,8,0,16,0,0,0,False,False,6,all
79,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_79,shard_79_block_79,wrong_key,False,0,8,0,16,0,0,0,False,False,6,all
79,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_79,shard_79_block_79,wrong_payload,False,0,8,0,16,0,0,0,False,False,6,all
79,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_79,shard_79_block_79,raw,False,0,8,0,16,0,0,0,False,False,1,all
79,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_79,shard_79_block_79,protected,False,0,8,0,16,0,0,0,False,False,6,none
79,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_79,shard_79_block_79,wrong_key,False,0,8,0,16,0,0,0,False,False,6,none
79,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_79,shard_79_block_79,wrong_payload,False,0,8,0,16,0,0,0,False,False,6,none
79,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_79,shard_79_block_79,raw,False,0,8,0,16,0,0,0,False,False,1,none
80,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_80,shard_80_block_80,protected,False,0,8,0,16,0,0,0,False,False,3,all
80,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_80,shard_80_block_80,wrong_key,False,0,8,0,16,0,0,0,False,False,3,all
80,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_80,shard_80_block_80,wrong_payload,False,0,8,0,16,0,0,0,False,False,3,all
80,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_80,shard_80_block_80,raw,False,0,8,0,16,0,0,0,False,False,2,all
80,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_80,shard_80_block_80,protected,False,0,8,0,16,0,0,0,False,False,3,none
80,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_80,shard_80_block_80,wrong_key,False,0,8,0,16,0,0,0,False,False,3,none
80,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_80,shard_80_block_80,wrong_payload,False,0,8,0,16,0,0,0,False,False,3,none
80,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_80,shard_80_block_80,raw,False,0,8,0,16,0,0,0,False,False,2,none
81,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_81,shard_81_block_81,protected,False,0,8,0,16,0,0,0,False,False,3,all
81,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_81,shard_81_block_81,wrong_key,False,0,8,0,16,0,0,0,False,False,3,all
81,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_81,shard_81_block_81,wrong_payload,False,0,8,0,16,0,0,0,False,False,3,all
81,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_81,shard_81_block_81,raw,False,0,8,0,16,0,0,0,False,False,5,all
81,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_81,shard_81_block_81,protected,False,0,8,0,16,0,0,0,False,False,3,none
81,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_81,shard_81_block_81,wrong_key,False,0,8,0,16,0,0,0,False,False,3,none
81,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_81,shard_81_block_81,wrong_payload,False,0,8,0,16,0,0,0,False,False,3,none
81,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_81,shard_81_block_81,raw,False,0,8,0,16,0,0,0,False,False,5,none
82,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_82,shard_82_block_82,protected,False,0,8,0,16,0,0,0,False,False,6,all
82,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_82,shard_82_block_82,wrong_key,False,0,8,0,16,0,0,0,False,False,6,all
82,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_82,shard_82_block_82,wrong_payload,False,0,8,0,16,0,0,0,False,False,6,all
82,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_82,shard_82_block_82,raw,False,0,8,0,16,0,0,0,False,False,1,all
82,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_82,shard_82_block_82,protected,False,0,8,0,16,0,0,0,False,False,6,none
82,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_82,shard_82_block_82,wrong_key,False,0,8,0,16,0,0,0,False,False,6,none
82,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_82,shard_82_block_82,wrong_payload,False,0,8,0,16,0,0,0,False,False,6,none
82,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_82,shard_82_block_82,raw,False,0,8,0,16,0,0,0,False,False,1,none
83,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_83,shard_83_block_83,protected,False,0,8,0,16,0,0,0,False,False,3,all
83,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_83,shard_83_block_83,wrong_key,False,0,8,0,16,0,0,0,False,False,3,all
83,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_83,shard_83_block_83,wrong_payload,False,0,8,0,16,0,0,0,False,False,3,all
83,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_83,shard_83_block_83,raw,False,0,8,0,16,0,0,0,False,False,3,all
83,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_83,shard_83_block_83,protected,False,0,8,0,16,0,0,0,False,False,3,none
83,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_83,shard_83_block_83,wrong_key,False,0,8,0,16,0,0,0,False,False,3,none
83,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_83,shard_83_block_83,wrong_payload,False,0,8,0,16,0,0,0,False,False,3,none
83,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_83,shard_83_block_83,raw,False,0,8,0,16,0,0,0,False,False,3,none
84,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_84,shard_84_block_84,protected,False,0,8,0,16,0,0,0,False,False,2,all
84,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_84,shard_84_block_84,wrong_key,False,0,8,0,16,0,0,0,False,False,2,all
84,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_84,shard_84_block_84,wrong_payload,False,0,8,0,16,0,0,0,False,False,2,all
84,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_84,shard_84_block_84,raw,False,0,8,0,16,0,0,0,False,False,2,all
84,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_84,shard_84_block_84,protected,False,0,8,0,16,0,0,0,False,False,2,none
84,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_84,shard_84_block_84,wrong_key,False,0,8,0,16,0,0,0,False,False,2,none
84,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_84,shard_84_block_84,wrong_payload,False,0,8,0,16,0,0,0,False,False,2,none
84,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_84,shard_84_block_84,raw,False,0,8,0,16,0,0,0,False,False,2,none
85,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_85,shard_85_block_85,protected,False,0,8,0,16,0,0,0,False,False,6,all
85,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_85,shard_85_block_85,wrong_key,False,0,8,0,16,0,0,0,False,False,6,all
85,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_85,shard_85_block_85,wrong_payload,False,0,8,0,16,0,0,0,False,False,6,all
85,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_85,shard_85_block_85,raw,False,0,8,0,16,0,0,0,False,False,3,all
85,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_85,shard_85_block_85,protected,False,0,8,0,16,0,0,0,False,False,6,none
85,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_85,shard_85_block_85,wrong_key,False,0,8,0,16,0,0,0,False,False,6,none
85,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_85,shard_85_block_85,wrong_payload,False,0,8,0,16,0,0,0,False,False,6,none
85,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_85,shard_85_block_85,raw,False,0,8,0,16,0,0,0,False,False,3,none
86,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_86,shard_86_block_86,protected,False,0,8,0,16,0,0,0,False,False,4,all
86,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_86,shard_86_block_86,wrong_key,False,0,8,0,16,0,0,0,False,False,4,all
86,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_86,shard_86_block_86,wrong_payload,False,0,8,0,16,0,0,0,False,False,4,all
86,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_86,shard_86_block_86,raw,False,0,8,0,16,0,0,0,False,False,3,all
86,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_86,shard_86_block_86,protected,False,0,8,0,16,0,0,0,False,False,4,none
86,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_86,shard_86_block_86,wrong_key,False,0,8,0,16,0,0,0,False,False,4,none
86,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_86,shard_86_block_86,wrong_payload,False,0,8,0,16,0,0,0,False,False,4,none
86,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_86,shard_86_block_86,raw,False,0,8,0,16,0,0,0,False,False,3,none
87,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_87,shard_87_block_87,protected,False,0,8,0,16,0,0,0,False,False,2,all
87,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_87,shard_87_block_87,wrong_key,False,0,8,0,16,0,0,0,False,False,2,all
87,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_87,shard_87_block_87,wrong_payload,False,0,8,0,16,0,0,0,False,False,2,all
