shard_index,source_shard_dir,block_id,arm,source_condition,accept,accept_ignoring_quality,complete_pairs,required_pairs,decoded_bits,expected_bits,bits_match_condition,checksum_valid,forbidden_public_surface_count,duplicate_response_hash_count
61,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_61,shard_61_block_00,wrong_payload,protected,False,False,8,8,10100101,01011010,False,True,0,0
62,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_62,shard_62_block_00,protected,protected,True,True,8,8,10100101,10100101,True,True,0,0
62,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_62,shard_62_block_00,raw,raw,False,False,6,8,0100-0-1,10100101,False,False,0,0
62,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_62,shard_62_block_00,task_only,task_only,False,False,0,8,--------,10100101,False,False,0,0
62,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_62,shard_62_block_00,wrong_key,protected,False,False,8,8,10100101,01110011,False,True,0,0
62,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_62,shard_62_block_00,wrong_payload,protected,False,False,8,8,10100101,01011010,False,True,0,0
63,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_63,shard_63_block_00,protected,protected,True,True,8,8,10100101,10100101,True,True,0,0
63,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_63,shard_63_block_00,raw,raw,False,False,8,8,01100011,10100101,False,False,0,0
63,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_63,shard_63_block_00,task_only,task_only,False,False,0,8,--------,10100101,False,False,0,0
63,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_63,shard_63_block_00,wrong_key,protected,False,False,8,8,10100101,01110011,False,True,0,0
63,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_63,shard_63_block_00,wrong_payload,protected,False,False,8,8,10100101,01011010,False,True,0,0
64,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_64,shard_64_block_00,protected,protected,True,True,8,8,10100101,10100101,True,True,0,0
64,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_64,shard_64_block_00,raw,raw,False,False,5,8,01-0-0-1,10100101,False,False,0,0
64,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_64,shard_64_block_00,task_only,task_only,False,False,0,8,--------,10100101,False,False,0,0
64,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_64,shard_64_block_00,wrong_key,protected,False,False,8,8,10100101,01110011,False,True,0,0
64,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_64,shard_64_block_00,wrong_payload,protected,False,False,8,8,10100101,01011010,False,True,0,0
65,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_65,shard_65_block_00,protected,protected,True,True,8,8,10100101,10100101,True,True,0,0
65,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_65,shard_65_block_00,raw,raw,False,False,7,8,0110-011,10100101,False,False,0,0
65,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_65,shard_65_block_00,task_only,task_only,False,False,0,8,--------,10100101,False,False,0,0
65,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_65,shard_65_block_00,wrong_key,protected,False,False,8,8,10100101,01110011,False,True,0,0
65,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_65,shard_65_block_00,wrong_payload,protected,False,False,8,8,10100101,01011010,False,True,0,0
66,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_66,shard_66_block_00,protected,protected,True,True,8,8,10100101,10100101,True,True,0,0
66,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_66,shard_66_block_00,raw,raw,False,False,8,8,01000011,10100101,False,False,0,0
66,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_66,shard_66_block_00,task_only,task_only,False,False,0,8,--------,10100101,False,False,0,0
66,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_66,shard_66_block_00,wrong_key,protected,False,False,8,8,10100101,01110011,False,True,0,0
66,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_66,shard_66_block_00,wrong_payload,protected,False,False,8,8,10100101,01011010,False,True,0,0
67,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_67,shard_67_block_00,protected,protected,True,True,8,8,10100101,10100101,True,True,0,0
67,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_67,shard_67_block_00,raw,raw,False,False,8,8,01000011,10100101,False,False,0,0
67,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_67,shard_67_block_00,task_only,task_only,False,False,0,8,--------,10100101,False,False,0,0
67,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_67,shard_67_block_00,wrong_key,protected,False,False,8,8,10100101,01110011,False,True,0,0
67,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_67,shard_67_block_00,wrong_payload,protected,False,False,8,8,10100101,01011010,False,True,0,0
68,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_68,shard_68_block_00,protected,protected,True,True,8,8,10100101,10100101,True,True,0,0
68,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_68,shard_68_block_00,raw,raw,False,False,8,8,01100001,10100101,False,False,0,0
68,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_68,shard_68_block_00,task_only,task_only,False,False,0,8,--------,10100101,False,False,0,0
68,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_68,shard_68_block_00,wrong_key,protected,False,False,8,8,10100101,01110011,False,True,0,0
68,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_68,shard_68_block_00,wrong_payload,protected,False,False,8,8,10100101,01011010,False,True,0,0
69,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_69,shard_69_block_00,protected,protected,True,True,8,8,10100101,10100101,True,True,0,0
69,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_69,shard_69_block_00,raw,raw,False,False,7,8,011000-1,10100101,False,False,0,0
69,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_69,shard_69_block_00,task_only,task_only,False,False,0,8,--------,10100101,False,False,0,0
69,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_69,shard_69_block_00,wrong_key,protected,False,False,8,8,10100101,01110011,False,True,0,0
69,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_69,shard_69_block_00,wrong_payload,protected,False,False,8,8,10100101,01011010,False,True,0,0
70,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_70,shard_70_block_00,protected,protected,True,True,8,8,10100101,10100101,True,True,0,0
70,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_70,shard_70_block_00,raw,raw,False,False,8,8,01100011,10100101,False,False,0,0
70,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_70,shard_70_block_00,task_only,task_only,False,False,0,8,--------,10100101,False,False,0,0
70,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_70,shard_70_block_00,wrong_key,protected,False,False,8,8,10100101,01110011,False,True,0,0
70,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_70,shard_70_block_00,wrong_payload,protected,False,False,8,8,10100101,01011010,False,True,0,0
71,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_71,shard_71_block_00,protected,protected,True,True,8,8,10100101,10100101,True,True,0,0
71,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_71,shard_71_block_00,raw,raw,False,False,8,8,01000011,10100101,False,False,0,0
71,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_71,shard_71_block_00,task_only,task_only,False,False,0,8,--------,10100101,False,False,0,0
71,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_71,shard_71_block_00,wrong_key,protected,False,False,8,8,10100101,01110011,False,True,0,0
71,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_71,shard_71_block_00,wrong_payload,protected,False,False,8,8,10100101,01011010,False,True,0,0
72,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_72,shard_72_block_00,protected,protected,True,True,8,8,10100101,10100101,True,True,0,0
72,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_72,shard_72_block_00,raw,raw,False,False,7,8,011000-1,10100101,False,False,0,0
72,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_72,shard_72_block_00,task_only,task_only,False,False,0,8,--------,10100101,False,False,0,0
72,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_72,shard_72_block_00,wrong_key,protected,False,False,8,8,10100101,01110011,False,True,0,0
72,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_72,shard_72_block_00,wrong_payload,protected,False,False,8,8,10100101,01011010,False,True,0,0
73,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_73,shard_73_block_00,protected,protected,True,True,8,8,10100101,10100101,True,True,0,0
73,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_73,shard_73_block_00,raw,raw,False,False,7,8,010000-1,10100101,False,False,0,0
73,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_73,shard_73_block_00,task_only,task_only,False,False,0,8,--------,10100101,False,False,0,0
73,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_73,shard_73_block_00,wrong_key,protected,False,False,8,8,10100101,01110011,False,True,0,0
73,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_73,shard_73_block_00,wrong_payload,protected,False,False,8,8,10100101,01011010,False,True,0,0
74,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_74,shard_74_block_00,protected,protected,True,True,8,8,10100101,10100101,True,True,0,0
74,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_74,shard_74_block_00,raw,raw,False,False,7,8,01-00011,10100101,False,False,0,0
74,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_74,shard_74_block_00,task_only,task_only,False,False,0,8,--------,10100101,False,False,0,0
74,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_74,shard_74_block_00,wrong_key,protected,False,False,8,8,10100101,01110011,False,True,0,0
74,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_74,shard_74_block_00,wrong_payload,protected,False,False,8,8,10100101,01011010,False,True,0,0
75,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_75,shard_75_block_00,protected,protected,True,True,8,8,10100101,10100101,True,True,0,0
75,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_75,shard_75_block_00,raw,raw,False,False,6,8,01-000-1,10100101,False,False,0,0
75,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_75,shard_75_block_00,task_only,task_only,False,False,0,8,--------,10100101,False,False,0,0
75,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_75,shard_75_block_00,wrong_key,protected,False,False,8,8,10100101,01110011,False,True,0,0
75,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_75,shard_75_block_00,wrong_payload,protected,False,False,8,8,10100101,01011010,False,True,0,0
76,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_76,shard_76_block_00,protected,protected,True,True,8,8,10100101,10100101,True,True,0,0
76,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_76,shard_76_block_00,raw,raw,False,False,8,8,01000011,10100101,False,False,0,0
76,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_76,shard_76_block_00,task_only,task_only,False,False,0,8,--------,10100101,False,False,0,0
76,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_76,shard_76_block_00,wrong_key,protected,False,False,8,8,10100101,01110011,False,True,0,0
76,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_76,shard_76_block_00,wrong_payload,protected,False,False,8,8,10100101,01011010,False,True,0,0
77,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_77,shard_77_block_00,protected,protected,True,True,8,8,10100101,10100101,True,True,0,0
77,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_77,shard_77_block_00,raw,raw,False,False,7,8,01000-11,10100101,False,False,0,0
77,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_77,shard_77_block_00,task_only,task_only,False,False,0,8,--------,10100101,False,False,0,0
77,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_77,shard_77_block_00,wrong_key,protected,False,False,8,8,10100101,01110011,False,True,0,0
77,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_77,shard_77_block_00,wrong_payload,protected,False,False,8,8,10100101,01011010,False,True,0,0
78,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_78,shard_78_block_00,protected,protected,True,True,8,8,10100101,10100101,True,True,0,0
78,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_78,shard_78_block_00,raw,raw,False,False,5,8,01-0-0-1,10100101,False,False,0,0
78,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_78,shard_78_block_00,task_only,task_only,False,False,0,8,--------,10100101,False,False,0,0
78,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_78,shard_78_block_00,wrong_key,protected,False,False,8,8,10100101,01110011,False,True,0,0
78,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_78,shard_78_block_00,wrong_payload,protected,False,False,8,8,10100101,01011010,False,True,0,0
79,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_79,shard_79_block_00,protected,protected,True,True,8,8,10100101,10100101,True,True,0,0
79,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_79,shard_79_block_00,raw,raw,False,False,7,8,0110-011,10100101,False,False,0,0
79,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_79,shard_79_block_00,task_only,task_only,False,False,0,8,--------,10100101,False,False,0,0
79,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_79,shard_79_block_00,wrong_key,protected,False,False,8,8,10100101,01110011,False,True,0,0
79,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_79,shard_79_block_00,wrong_payload,protected,False,False,8,8,10100101,01011010,False,True,0,0
80,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_80,shard_80_block_00,protected,protected,True,True,8,8,10100101,10100101,True,True,0,0
80,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_80,shard_80_block_00,raw,raw,False,False,6,8,01000--1,10100101,False,False,0,0
80,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_80,shard_80_block_00,task_only,task_only,False,False,0,8,--------,10100101,False,False,0,0
80,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_80,shard_80_block_00,wrong_key,protected,False,False,8,8,10100101,01110011,False,True,0,0
80,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_80,shard_80_block_00,wrong_payload,protected,False,False,8,8,10100101,01011010,False,True,0,0
81,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_81,shard_81_block_00,protected,protected,True,True,8,8,10100101,10100101,True,True,0,0
81,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_81,shard_81_block_00,raw,raw,False,False,7,8,111-0111,10100101,False,False,0,0
81,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_81,shard_81_block_00,task_only,task_only,False,False,0,8,--------,10100101,False,False,0,0
81,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_81,shard_81_block_00,wrong_key,protected,False,False,8,8,10100101,01110011,False,True,0,0
81,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_81,shard_81_block_00,wrong_payload,protected,False,False,8,8,10100101,01011010,False,True,0,0
82,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_82,shard_82_block_00,protected,protected,True,True,8,8,10100101,10100101,True,True,0,0
82,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_82,shard_82_block_00,raw,raw,False,False,6,8,01-0-111,10100101,False,False,0,0
